gov1,gov2,boundary,profits,strat1,strat2,govexp1,govexp2,govpop1,govpop2,govinfluence1,govinfluence2
3450.257052085127,0.0,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","172.1567434,3.256149152,494.2652862,0.578694524",465.35076058718334,undefined,1,0,1.0,0.33115427715290885
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","172.1567434,3.256149152,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"292.3063477,4.21479788,366.12148,0.324316548","172.1567434,3.551292258,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"292.3063477,4.21479788,366.12148,0.578694524","172.1567434,3.551292258,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,10527.712522423084,0.65,0.0,"292.3063477,4.21479788,366.12148,0.324316548","172.1567434,3.551292258,583.2918017,0.578694524",315.18078310919674,1421.9533230624781,1,1,1.0,1.0
6763.300102719222,2563.2364529402257,0.65,0.0,"292.3063477,4.21479788,366.12148,0.578694524","172.1567434,3.551292258,583.2918017,0.324316548",913.148063602388,489.93459398103795,1,1,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,4.21479788,494.2652862,0.324316548","172.1567434,3.551292258,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.51199415398,0.65,7.143154683921678e-13,"292.3063477,4.21479788,494.2652862,0.578694524","172.1567434,3.551292258,366.12148,0.324316548",997.051901162889,1038.6502634362262,1,2,1.0,1.0
1802.8340292029604,10527.712522423084,0.65,0.0,"292.3063477,4.21479788,494.2652862,0.324316548","172.1567434,3.551292258,583.2918017,0.578694524",344.2400906210196,1421.9533230624781,1,1,1.0,1.0
7384.065400052671,2563.2364529402257,0.65,7.143154683921678e-13,"292.3063477,4.21479788,494.2652862,0.578694524","172.1567434,3.551292258,583.2918017,0.324316548",997.051901162889,489.93459398103795,1,1,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","172.1567434,3.551292258,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.51199415398,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","172.1567434,3.551292258,366.12148,0.324316548",1051.1610166960872,1038.6502634362262,1,2,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","172.1567434,3.551292258,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","172.1567434,3.551292258,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"292.3063477,3.256149152,366.12148,0.324316548","353.197233,3.551292258,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
3720.5489295930615,7426.3618606303135,0.65,0.0,"292.3063477,3.256149152,366.12148,0.578694524","353.197233,3.551292258,494.2652862,0.324316548",711.6777937062237,1259.932761758042,1,2,1.0,1.0
1651.1689536200167,10527.712522423084,0.65,0.0,"292.3063477,3.256149152,366.12148,0.324316548","353.197233,3.551292258,583.2918017,0.578694524",315.18078310919674,1421.9533230624781,1,1,1.0,1.0
6763.300102719222,2563.2364529402257,0.65,0.0,"292.3063477,3.256149152,366.12148,0.578694524","353.197233,3.551292258,583.2918017,0.324316548",913.148063602388,489.93459398103795,1,1,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,3.256149152,494.2652862,0.324316548","353.197233,3.551292258,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.51199415398,0.65,7.143154683921678e-13,"292.3063477,3.256149152,494.2652862,0.578694524","353.197233,3.551292258,366.12148,0.324316548",997.051901162889,1038.6502634362262,1,2,1.0,1.0
1802.8340292029604,10527.712522423084,0.65,0.0,"292.3063477,3.256149152,494.2652862,0.324316548","353.197233,3.551292258,583.2918017,0.578694524",344.2400906210196,1421.9533230624781,1,1,1.0,1.0
7384.065400052671,2563.2364529402257,0.65,7.143154683921678e-13,"292.3063477,3.256149152,494.2652862,0.578694524","353.197233,3.551292258,583.2918017,0.324316548",997.051901162889,489.93459398103795,1,1,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,3.256149152,583.2918017,0.324316548","353.197233,3.551292258,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.51199415398,0.65,7.143154683921678e-13,"292.3063477,3.256149152,583.2918017,0.578694524","353.197233,3.551292258,366.12148,0.324316548",1051.1610166960872,1038.6502634362262,1,2,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"292.3063477,3.256149152,583.2918017,0.324316548","353.197233,3.551292258,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
4281.87701652714,7426.3618606303135,0.65,3.571577341960839e-13,"292.3063477,3.256149152,583.2918017,0.578694524","353.197233,3.551292258,494.2652862,0.324316548",819.2292878820856,1259.932761758042,1,2,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"292.3063477,3.256149152,366.12148,0.324316548","353.197233,4.21479788,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"292.3063477,3.256149152,366.12148,0.578694524","353.197233,4.21479788,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
2997.5978959587787,0.0,0.65,0.0,"292.3063477,3.256149152,366.12148,0.324316548","353.197233,4.21479788,583.2918017,0.578694524",404.16847403050207,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"292.3063477,3.256149152,366.12148,0.578694524","353.197233,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,3.256149152,494.2652862,0.324316548","353.197233,4.21479788,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,2225.8707846096454,0.65,7.143154683921678e-13,"292.3063477,3.256149152,494.2652862,0.578694524","353.197233,4.21479788,366.12148,0.324316548",997.051901162889,425.2947112508275,1,1,1.0,1.0
3272.0170563646916,0.0,0.65,0.0,"292.3063477,3.256149152,494.2652862,0.324316548","353.197233,4.21479788,583.2918017,0.578694524",441.2594982180522,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"292.3063477,3.256149152,494.2652862,0.578694524","353.197233,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,3.256149152,583.2918017,0.324316548","353.197233,4.21479788,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,2225.8707846096454,0.65,7.143154683921678e-13,"292.3063477,3.256149152,583.2918017,0.578694524","353.197233,4.21479788,366.12148,0.324316548",1051.1610166960872,425.2947112508275,1,1,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"292.3063477,3.256149152,583.2918017,0.324316548","353.197233,4.21479788,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,3.256149152,583.2918017,0.578694524","353.197233,4.21479788,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
4998.385107991193,5486.746362349716,0.65,-7.143154683921678e-13,"292.3063477,3.551292258,366.12148,0.324316548","353.197233,3.256149152,494.2652862,0.578694524",847.2379194778874,1050.0844712342946,2,1,1.0,1.0
3720.5489295930615,7426.361870077231,0.65,0.0,"292.3063477,3.551292258,366.12148,0.578694524","353.197233,3.256149152,494.2652862,0.324316548",711.6777937062237,1259.9327633598232,1,2,1.0,1.0
4998.385107991193,5786.168410174872,0.65,0.0,"292.3063477,3.551292258,366.12148,0.324316548","353.197233,3.256149152,583.2918017,0.578694524",847.2379194778874,1107.4542864678122,2,1,1.0,1.0
3720.5489295930615,7344.069145477282,0.65,0.0,"292.3063477,3.551292258,366.12148,0.578694524","353.197233,3.256149152,583.2918017,0.324316548",711.6777937062237,1245.945785333399,1,2,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,3.551292258,494.2652862,0.324316548","353.197233,3.256149152,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.5119963931675,0.65,7.143154683921678e-13,"292.3063477,3.551292258,494.2652862,0.578694524","353.197233,3.256149152,366.12148,0.324316548",997.051901162889,1038.6502639033447,1,2,1.0,1.0
5724.63481617671,0.0,0.65,0.0,"292.3063477,3.551292258,494.2652862,0.324316548","353.197233,3.256149152,583.2918017,0.578694524",905.2278447414458,undefined,2,0,1.0,0.33115427715290885
4061.2226645360324,7344.069145477282,0.65,3.571577341960839e-13,"292.3063477,3.551292258,494.2652862,0.578694524","353.197233,3.256149152,583.2918017,0.324316548",776.9515080854777,1245.945785333399,1,2,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,3.551292258,583.2918017,0.324316548","353.197233,3.256149152,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.5119963931675,0.65,7.143154683921678e-13,"292.3063477,3.551292258,583.2918017,0.578694524","353.197233,3.256149152,366.12148,0.324316548",1051.1610166960872,1038.6502639033447,1,2,1.0,1.0
3450.257052085127,0.0,0.65,0.0,"292.3063477,3.551292258,583.2918017,0.324316548","353.197233,3.256149152,494.2652862,0.578694524",465.35076058718334,undefined,1,0,1.0,0.33115427715290885
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,3.551292258,583.2918017,0.578694524","353.197233,3.256149152,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"292.3063477,3.551292258,366.12148,0.324316548","353.197233,4.21479788,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"292.3063477,3.551292258,366.12148,0.578694524","353.197233,4.21479788,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
2997.5978959587787,0.0,0.65,0.0,"292.3063477,3.551292258,366.12148,0.324316548","353.197233,4.21479788,583.2918017,0.578694524",404.16847403050207,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"292.3063477,3.551292258,366.12148,0.578694524","353.197233,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,3.551292258,494.2652862,0.324316548","353.197233,4.21479788,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,2225.8707846096454,0.65,7.143154683921678e-13,"292.3063477,3.551292258,494.2652862,0.578694524","353.197233,4.21479788,366.12148,0.324316548",997.051901162889,425.2947112508275,1,1,1.0,1.0
3272.0170563646916,0.0,0.65,0.0,"292.3063477,3.551292258,494.2652862,0.324316548","353.197233,4.21479788,583.2918017,0.578694524",441.2594982180522,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"292.3063477,3.551292258,494.2652862,0.578694524","353.197233,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,3.551292258,583.2918017,0.324316548","353.197233,4.21479788,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,2225.8707846096454,0.65,7.143154683921678e-13,"292.3063477,3.551292258,583.2918017,0.578694524","353.197233,4.21479788,366.12148,0.324316548",1051.1610166960872,425.2947112508275,1,1,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"292.3063477,3.551292258,583.2918017,0.324316548","353.197233,4.21479788,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,3.551292258,583.2918017,0.578694524","353.197233,4.21479788,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
4998.3851137851725,5486.746362349716,0.65,-7.143154683921678e-13,"292.3063477,4.21479788,366.12148,0.324316548","353.197233,3.256149152,494.2652862,0.578694524",847.2379204092498,1050.0844712342946,2,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"292.3063477,4.21479788,366.12148,0.578694524","353.197233,3.256149152,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
4998.3851137851725,5786.168410174872,0.65,0.0,"292.3063477,4.21479788,366.12148,0.324316548","353.197233,3.256149152,583.2918017,0.578694524",847.2379204092498,1107.4542864678122,2,1,1.0,1.0
6763.300102719222,2563.2364529402257,0.65,0.0,"292.3063477,4.21479788,366.12148,0.578694524","353.197233,3.256149152,583.2918017,0.324316548",913.148063602388,489.93459398103795,1,1,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,4.21479788,494.2652862,0.324316548","353.197233,3.256149152,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.5119963931675,0.65,7.143154683921678e-13,"292.3063477,4.21479788,494.2652862,0.578694524","353.197233,3.256149152,366.12148,0.324316548",997.051901162889,1038.6502639033447,1,2,1.0,1.0
3272.0170563646916,0.0,0.65,0.0,"292.3063477,4.21479788,494.2652862,0.324316548","353.197233,3.256149152,583.2918017,0.578694524",441.2594982180522,undefined,1,0,1.0,0.33115427715290885
7384.065400052671,2563.2364529402257,0.65,7.143154683921678e-13,"292.3063477,4.21479788,494.2652862,0.578694524","353.197233,3.256149152,583.2918017,0.324316548",997.051901162889,489.93459398103795,1,1,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","353.197233,3.256149152,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.5119963931675,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","353.197233,3.256149152,366.12148,0.324316548",1051.1610166960872,1038.6502639033447,1,2,1.0,1.0
3450.257052085127,0.0,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","353.197233,3.256149152,494.2652862,0.578694524",465.35076058718334,undefined,1,0,1.0,0.33115427715290885
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","353.197233,3.256149152,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"292.3063477,4.21479788,366.12148,0.324316548","353.197233,3.551292258,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"292.3063477,4.21479788,366.12148,0.578694524","353.197233,3.551292258,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,10527.712522423084,0.65,0.0,"292.3063477,4.21479788,366.12148,0.324316548","353.197233,3.551292258,583.2918017,0.578694524",315.18078310919674,1421.9533230624781,1,1,1.0,1.0
6763.300102719222,2563.2364529402257,0.65,0.0,"292.3063477,4.21479788,366.12148,0.578694524","353.197233,3.551292258,583.2918017,0.324316548",913.148063602388,489.93459398103795,1,1,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"292.3063477,4.21479788,494.2652862,0.324316548","353.197233,3.551292258,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.51199415398,0.65,7.143154683921678e-13,"292.3063477,4.21479788,494.2652862,0.578694524","353.197233,3.551292258,366.12148,0.324316548",997.051901162889,1038.6502634362262,1,2,1.0,1.0
1802.8340292029604,10527.712522423084,0.65,0.0,"292.3063477,4.21479788,494.2652862,0.324316548","353.197233,3.551292258,583.2918017,0.578694524",344.2400906210196,1421.9533230624781,1,1,1.0,1.0
7384.065400052671,2563.2364529402257,0.65,7.143154683921678e-13,"292.3063477,4.21479788,494.2652862,0.578694524","353.197233,3.551292258,583.2918017,0.324316548",997.051901162889,489.93459398103795,1,1,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","353.197233,3.551292258,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.51199415398,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","353.197233,3.551292258,366.12148,0.324316548",1051.1610166960872,1038.6502634362262,1,2,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"292.3063477,4.21479788,583.2918017,0.324316548","353.197233,3.551292258,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"292.3063477,4.21479788,583.2918017,0.578694524","353.197233,3.551292258,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"353.197233,3.256149152,366.12148,0.324316548","172.1567434,3.551292258,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
3720.5489295930615,7426.3618606303135,0.65,0.0,"353.197233,3.256149152,366.12148,0.578694524","172.1567434,3.551292258,494.2652862,0.324316548",711.6777937062237,1259.932761758042,1,2,1.0,1.0
1651.1689536200167,10527.712522423084,0.65,0.0,"353.197233,3.256149152,366.12148,0.324316548","172.1567434,3.551292258,583.2918017,0.578694524",315.18078310919674,1421.9533230624781,1,1,1.0,1.0
6763.300102719222,2563.2364529402257,0.65,0.0,"353.197233,3.256149152,366.12148,0.578694524","172.1567434,3.551292258,583.2918017,0.324316548",913.148063602388,489.93459398103795,1,1,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"353.197233,3.256149152,494.2652862,0.324316548","172.1567434,3.551292258,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.51199415398,0.65,7.143154683921678e-13,"353.197233,3.256149152,494.2652862,0.578694524","172.1567434,3.551292258,366.12148,0.324316548",997.051901162889,1038.6502634362262,1,2,1.0,1.0
1802.8340292029604,10527.712522423084,0.65,0.0,"353.197233,3.256149152,494.2652862,0.324316548","172.1567434,3.551292258,583.2918017,0.578694524",344.2400906210196,1421.9533230624781,1,1,1.0,1.0
7384.065400052671,2563.2364529402257,0.65,7.143154683921678e-13,"353.197233,3.256149152,494.2652862,0.578694524","172.1567434,3.551292258,583.2918017,0.324316548",997.051901162889,489.93459398103795,1,1,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"353.197233,3.256149152,583.2918017,0.324316548","172.1567434,3.551292258,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.51199415398,0.65,7.143154683921678e-13,"353.197233,3.256149152,583.2918017,0.578694524","172.1567434,3.551292258,366.12148,0.324316548",1051.1610166960872,1038.6502634362262,1,2,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"353.197233,3.256149152,583.2918017,0.324316548","172.1567434,3.551292258,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
4281.87701652714,7426.3618606303135,0.65,3.571577341960839e-13,"353.197233,3.256149152,583.2918017,0.578694524","172.1567434,3.551292258,494.2652862,0.324316548",819.2292878820856,1259.932761758042,1,2,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"353.197233,3.256149152,366.12148,0.324316548","172.1567434,4.21479788,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"353.197233,3.256149152,366.12148,0.578694524","172.1567434,4.21479788,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
2997.5978959587787,0.0,0.65,0.0,"353.197233,3.256149152,366.12148,0.324316548","172.1567434,4.21479788,583.2918017,0.578694524",404.16847403050207,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"353.197233,3.256149152,366.12148,0.578694524","172.1567434,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"353.197233,3.256149152,494.2652862,0.324316548","172.1567434,4.21479788,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,2225.8707846096454,0.65,7.143154683921678e-13,"353.197233,3.256149152,494.2652862,0.578694524","172.1567434,4.21479788,366.12148,0.324316548",997.051901162889,425.2947112508275,1,1,1.0,1.0
3272.0170563646916,0.0,0.65,0.0,"353.197233,3.256149152,494.2652862,0.324316548","172.1567434,4.21479788,583.2918017,0.578694524",441.2594982180522,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"353.197233,3.256149152,494.2652862,0.578694524","172.1567434,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"353.197233,3.256149152,583.2918017,0.324316548","172.1567434,4.21479788,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,2225.8707846096454,0.65,7.143154683921678e-13,"353.197233,3.256149152,583.2918017,0.578694524","172.1567434,4.21479788,366.12148,0.324316548",1051.1610166960872,425.2947112508275,1,1,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"353.197233,3.256149152,583.2918017,0.324316548","172.1567434,4.21479788,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"353.197233,3.256149152,583.2918017,0.578694524","172.1567434,4.21479788,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
4998.385107991193,5486.746362349716,0.65,-7.143154683921678e-13,"353.197233,3.551292258,366.12148,0.324316548","172.1567434,3.256149152,494.2652862,0.578694524",847.2379194778874,1050.0844712342946,2,1,1.0,1.0
3720.5489295930615,7426.361870077231,0.65,0.0,"353.197233,3.551292258,366.12148,0.578694524","172.1567434,3.256149152,494.2652862,0.324316548",711.6777937062237,1259.9327633598232,1,2,1.0,1.0
4998.385107991193,5786.168410174872,0.65,0.0,"353.197233,3.551292258,366.12148,0.324316548","172.1567434,3.256149152,583.2918017,0.578694524",847.2379194778874,1107.4542864678122,2,1,1.0,1.0
3720.5489295930615,7344.069145477282,0.65,0.0,"353.197233,3.551292258,366.12148,0.578694524","172.1567434,3.256149152,583.2918017,0.324316548",711.6777937062237,1245.945785333399,1,2,1.0,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"353.197233,3.551292258,494.2652862,0.324316548","172.1567434,3.256149152,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,4991.5119963931675,0.65,7.143154683921678e-13,"353.197233,3.551292258,494.2652862,0.578694524","172.1567434,3.256149152,366.12148,0.324316548",997.051901162889,1038.6502639033447,1,2,1.0,1.0
5724.63481617671,0.0,0.65,0.0,"353.197233,3.551292258,494.2652862,0.324316548","172.1567434,3.256149152,583.2918017,0.578694524",905.2278447414458,undefined,2,0,1.0,0.33115427715290885
4061.2226645360324,7344.069145477282,0.65,3.571577341960839e-13,"353.197233,3.551292258,494.2652862,0.578694524","172.1567434,3.256149152,583.2918017,0.324316548",776.9515080854777,1245.945785333399,1,2,1.0,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"353.197233,3.551292258,583.2918017,0.324316548","172.1567434,3.256149152,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,4991.5119963931675,0.65,7.143154683921678e-13,"353.197233,3.551292258,583.2918017,0.578694524","172.1567434,3.256149152,366.12148,0.324316548",1051.1610166960872,1038.6502639033447,1,2,1.0,1.0
3450.257052085127,0.0,0.65,0.0,"353.197233,3.551292258,583.2918017,0.324316548","172.1567434,3.256149152,494.2652862,0.578694524",465.35076058718334,undefined,1,0,1.0,0.33115427715290885
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"353.197233,3.551292258,583.2918017,0.578694524","172.1567434,3.256149152,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
1651.1689536200167,9982.562842207337,0.65,0.0,"353.197233,3.551292258,366.12148,0.324316548","172.1567434,4.21479788,494.2652862,0.578694524",315.18078310919674,1348.2698384806856,1,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"353.197233,3.551292258,366.12148,0.578694524","172.1567434,4.21479788,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
2997.5978959587787,0.0,0.65,0.0,"353.197233,3.551292258,366.12148,0.324316548","172.1567434,4.21479788,583.2918017,0.578694524",404.16847403050207,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"353.197233,3.551292258,366.12148,0.578694524","172.1567434,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1802.8340292029604,9139.97846823164,0.65,0.0,"353.197233,3.551292258,494.2652862,0.324316548","172.1567434,4.21479788,366.12148,0.578694524",344.2400906210196,1234.3845057329395,1,1,1.0,1.0
7384.065400052671,2225.8707846096454,0.65,7.143154683921678e-13,"353.197233,3.551292258,494.2652862,0.578694524","172.1567434,4.21479788,366.12148,0.324316548",997.051901162889,425.2947112508275,1,1,1.0,1.0
3272.0170563646916,0.0,0.65,0.0,"353.197233,3.551292258,494.2652862,0.324316548","172.1567434,4.21479788,583.2918017,0.578694524",441.2594982180522,undefined,1,0,1.0,0.33115427715290885
0.0,4658.489845439908,0.65,0.0,"353.197233,3.551292258,494.2652862,0.578694524","172.1567434,4.21479788,583.2918017,0.324316548",undefined,628.657840516388,0,1,0.33115427715290885,1.0
1899.4138266021462,9139.97846823164,0.65,0.0,"353.197233,3.551292258,583.2918017,0.324316548","172.1567434,4.21479788,366.12148,0.578694524",362.7449574881292,1234.3845057329395,1,1,1.0,1.0
7784.393468100754,2225.8707846096454,0.65,7.143154683921678e-13,"353.197233,3.551292258,583.2918017,0.578694524","172.1567434,4.21479788,366.12148,0.324316548",1051.1610166960872,425.2947112508275,1,1,1.0,1.0
1899.4138266021462,9982.562842207337,0.65,0.0,"353.197233,3.551292258,583.2918017,0.324316548","172.1567434,4.21479788,494.2652862,0.578694524",362.7449574881292,1348.2698384806856,1,1,1.0,1.0
7784.393468100754,2430.5637743385328,0.65,7.143154683921678e-13,"353.197233,3.551292258,583.2918017,0.578694524","172.1567434,4.21479788,494.2652862,0.324316548",1051.1610166960872,464.51426467262456,1,1,1.0,1.0
4998.3851137851725,5486.746362349716,0.65,-7.143154683921678e-13,"353.197233,4.21479788,366.12148,0.324316548","172.1567434,3.256149152,494.2652862,0.578694524",847.2379204092498,1050.0844712342946,2,1,1.0,1.0
6763.300102719222,2430.5637743385328,0.65,0.0,"353.197233,4.21479788,366.12148,0.578694524","172.1567434,3.256149152,494.2652862,0.324316548",913.148063602388,464.51426467262456,1,1,1.0,1.0
